BTC, GBP
2014-03-29-06-00, 298.903816
2014-03-29-07-00, 299.425392
2014-03-29-08-00, 300.328028
2014-03-29-09-00, 301.205017
2014-03-29-10-00, 302.249847
2014-03-29-11-00, 299.822986
2014-03-29-12-00, 299.418234
2014-03-29-13-00, 299.577082
2014-03-29-14-00, 299.650534
2014-03-29-15-00, 300.499004
2014-03-29-16-00, 300.519372
2014-03-29-17-00, 300.348739
2014-03-29-18-00, 298.914511
2014-03-29-19-00, 299.178508
2014-03-29-20-00, 298.993759
2014-03-29-21-00, 296.843542
2014-03-29-22-00, 295.966703
2014-03-29-23-00, 294.425978
2014-03-30-00-00, 292.004500
2014-03-30-01-00, 290.374308
2014-03-30-02-00, 292.081608
2014-03-30-03-00, 292.389306
2014-03-30-04-00, 290.733314
2014-03-30-05-00, 287.718502
2014-03-30-06-00, 286.297891
2014-03-30-07-00, 286.427917
2014-03-30-08-00, 289.892159
2014-03-30-09-00, 286.545723
2014-03-30-10-00, 283.529766
2014-03-30-11-00, 284.582755
2014-03-30-12-00, 278.241787
2014-03-30-13-00, 273.748708
2014-03-30-14-00, 270.014515
2014-03-30-15-00, 268.077787
2014-03-30-16-00, 266.935550
2014-03-30-17-00, 275.142788
2014-03-30-18-00, 274.061192
2014-03-30-19-00, 273.300223
2014-03-30-20-00, 269.631529
2014-03-30-21-00, 275.026441
2014-03-30-22-00, 276.856197
2014-03-30-23-00, 276.292704
2014-03-31-00-00, 278.460921
2014-03-31-01-00, 286.078422
2014-03-31-02-00, 285.587811
2014-03-31-03-00, 283.683764
2014-03-31-04-00, 268.978039
2014-03-31-05-00, 267.030527
2014-03-31-06-00, 264.966644
2014-03-31-07-00, 268.583421
2014-03-31-08-00, 269.147440
2014-03-31-09-00, 267.055512
2014-03-31-10-00, 267.903157
2014-03-31-11-00, 267.600842
2014-03-31-12-00, 272.612493
2014-03-31-13-00, 275.474564
2014-03-31-14-00, 275.960146
2014-03-31-15-00, 277.873194
2014-03-31-16-00, 276.553612
2014-03-31-17-00, 275.629716
2014-03-31-18-00, 272.431443
2014-03-31-19-00, 273.121792
2014-03-31-20-00, 270.160388
2014-03-31-21-00, 270.275676
2014-03-31-22-00, 271.469188
2014-03-31-23-00, 273.002266
2014-04-01-00-00, 274.727870
2014-04-01-01-00, 275.892054
2014-04-01-02-00, 274.709440
2014-04-01-03-00, 277.754348
2014-04-01-04-00, 277.826766
2014-04-01-05-00, 274.920111
2014-04-01-06-00, 285.444078
2014-04-01-07-00, 291.082451
2014-04-01-08-00, 297.652207
2014-04-01-09-00, 291.810279
2014-04-01-10-00, 288.141464
2014-04-01-11-00, 290.629942
2014-04-01-12-00, 287.524613
2014-04-01-13-00, 287.661643
2014-04-01-14-00, 285.957566
2014-04-01-15-00, 287.427248
2014-04-01-16-00, 291.572261
2014-04-01-17-00, 290.055278
2014-04-01-18-00, 288.853301
2014-04-01-19-00, 287.736784
2014-04-01-20-00, 287.043145
2014-04-01-21-00, 290.570082
2014-04-01-22-00, 290.057404
2014-04-01-23-00, 287.727670
2014-04-02-00-00, 287.518817
2014-04-02-01-00, 288.864229
2014-04-02-02-00, 289.426252
2014-04-02-03-00, 287.124585
2014-04-02-04-00, 286.562890
2014-04-02-05-00, 286.426365
2014-04-02-06-00, 286.227600
2014-04-02-07-00, 287.665728
2014-04-02-08-00, 288.246625
2014-04-02-09-00, 295.116425
2014-04-02-10-00, 295.360401
2014-04-02-11-00, 294.909589
2014-04-02-12-00, 289.102205
2014-04-02-13-00, 284.167171
2014-04-02-14-00, 275.894832
2014-04-02-15-00, 270.276372
2014-04-02-16-00, 269.846102
2014-04-02-17-00, 262.501900
2014-04-02-18-00, 265.829548
2014-04-02-19-00, 267.535995
2014-04-02-20-00, 262.800836
2014-04-02-21-00, 264.668398
2014-04-02-22-00, 262.392633
2014-04-02-23-00, 264.143470
2014-04-03-00-00, 258.625710
2014-04-03-01-00, 258.057135
2014-04-03-02-00, 255.702687
2014-04-03-03-00, 258.642342
2014-04-03-04-00, 259.744001
2014-04-03-05-00, 257.167373
2014-04-03-06-00, 253.341813
2014-04-03-07-00, 252.431527
2014-04-03-08-00, 253.228441
2014-04-03-09-00, 254.621426
2014-04-03-10-00, 264.275496
2014-04-03-11-00, 259.845105
2014-04-03-12-00, 262.485849
2014-04-03-13-00, 259.403508
2014-04-03-14-00, 258.472893
2014-04-03-15-00, 264.055685
2014-04-03-16-00, 273.566667
2014-04-03-17-00, 268.169023
2014-04-03-18-00, 269.179595
2014-04-03-19-00, 270.813306
2014-04-03-20-00, 272.528340
2014-04-03-21-00, 269.159835
2014-04-03-22-00, 271.151825
2014-04-03-23-00, 271.152266
2014-04-04-00-00, 266.809071
2014-04-04-01-00, 267.658352
2014-04-04-02-00, 264.311898
2014-04-04-03-00, 262.394255
2014-04-04-04-00, 263.100557
2014-04-04-05-00, 261.250978
2014-04-04-06-00, 264.419105
2014-04-04-07-00, 270.291368
2014-04-04-08-00, 268.849993
2014-04-04-09-00, 266.152263
2014-04-04-10-00, 272.884432
2014-04-04-11-00, 273.255833
2014-04-04-12-00, 274.330401
2014-04-04-13-00, 266.962734
2014-04-04-14-00, 268.036192
2014-04-04-15-00, 266.981275
2014-04-04-16-00, 267.962340
2014-04-04-17-00, 267.850303
2014-04-04-18-00, 268.329561
2014-04-04-19-00, 269.536662
2014-04-04-20-00, 270.197692
2014-04-04-21-00, 271.266906
2014-04-04-22-00, 271.578043
2014-04-04-23-00, 271.221709
2014-04-05-00-00, 269.633350
2014-04-05-01-00, 269.478768
2014-04-05-02-00, 272.943783
2014-04-05-03-00, 273.031879
2014-04-05-04-00, 273.532827
2014-04-05-05-00, 273.167580
2014-04-05-06-00, 269.601228
2014-04-05-07-00, 269.519190
2014-04-05-08-00, 270.403962
2014-04-05-09-00, 270.182366
2014-04-05-10-00, 268.889680
2014-04-05-11-00, 272.002175
2014-04-05-12-00, 270.992161
2014-04-05-13-00, 271.150064
2014-04-05-14-00, 271.528515
2014-04-05-15-00, 272.859098
2014-04-05-16-00, 273.151905
2014-04-05-17-00, 272.146035
2014-04-05-18-00, 273.080943
2014-04-05-19-00, 274.318861
2014-04-05-20-00, 274.682685
2014-04-05-21-00, 274.182113
2014-04-05-22-00, 275.092434
2014-04-05-23-00, 277.695007
2014-04-06-00-00, 279.656443
2014-04-06-01-00, 278.125055
2014-04-06-02-00, 277.988889
2014-04-06-03-00, 279.170779
2014-04-06-04-00, 279.990695
2014-04-06-05-00, 278.027663
2014-04-06-06-00, 277.692938
2014-04-06-07-00, 275.064313
2014-04-06-08-00, 277.207459
2014-04-06-09-00, 276.194260
2014-04-06-10-00, 273.987723
2014-04-06-11-00, 273.198914
2014-04-06-12-00, 272.622192
2014-04-06-13-00, 273.851089
2014-04-06-14-00, 274.526986
2014-04-06-15-00, 273.314783
2014-04-06-16-00, 274.922367
2014-04-06-17-00, 276.515600
2014-04-06-18-00, 277.280979
2014-04-06-19-00, 276.917002
2014-04-06-20-00, 273.854672
2014-04-06-21-00, 276.071813
2014-04-06-22-00, 276.903478
2014-04-06-23-00, 276.680728
2014-04-07-00-00, 277.458613
2014-04-07-01-00, 274.061103
2014-04-07-02-00, 273.732402
2014-04-07-03-00, 274.355326
2014-04-07-04-00, 275.221190
2014-04-07-05-00, 275.323601
2014-04-07-06-00, 275.463104
2014-04-07-07-00, 276.304383
2014-04-07-08-00, 275.908150
2014-04-07-09-00, 274.877755
2014-04-07-10-00, 275.664854
2014-04-07-11-00, 275.730981
2014-04-07-12-00, 276.943561
2014-04-07-13-00, 275.208945
2014-04-07-14-00, 271.607636
2014-04-07-15-00, 270.654028
2014-04-07-16-00, 269.159127
2014-04-07-17-00, 270.158191
2014-04-07-18-00, 271.120792
2014-04-07-19-00, 272.356356
2014-04-07-20-00, 273.070823
2014-04-07-21-00, 270.879369
2014-04-07-22-00, 271.916691
2014-04-07-23-00, 269.837713
2014-04-08-00-00, 266.740318
2014-04-08-01-00, 270.753122
2014-04-08-02-00, 270.479902
2014-04-08-03-00, 271.414138
2014-04-08-04-00, 271.512741
2014-04-08-05-00, 271.659505
2014-04-08-06-00, 272.588940
2014-04-08-07-00, 273.165247
2014-04-08-08-00, 270.372367
2014-04-08-09-00, 271.608505
2014-04-08-10-00, 269.308491
2014-04-08-11-00, 267.262803
2014-04-08-12-00, 269.531493
2014-04-08-13-00, 268.270784
2014-04-08-14-00, 270.641627
2014-04-08-15-00, 269.533878
2014-04-08-16-00, 270.546638
2014-04-08-17-00, 270.128567
2014-04-08-18-00, 270.297700
2014-04-08-19-00, 272.012901
2014-04-08-20-00, 270.069610
2014-04-08-21-00, 268.779258
2014-04-08-22-00, 270.213120
2014-04-08-23-00, 269.426182
2014-04-09-00-00, 268.927830
2014-04-09-01-00, 270.761513
2014-04-09-02-00, 271.244811
2014-04-09-03-00, 270.211661
2014-04-09-04-00, 270.546570
2014-04-09-05-00, 269.532224
2014-04-09-06-00, 270.272028
2014-04-09-07-00, 269.401015
2014-04-09-08-00, 269.104788
2014-04-09-09-00, 269.316835
2014-04-09-10-00, 269.045088
2014-04-09-11-00, 268.088842
2014-04-09-12-00, 264.628096
2014-04-09-13-00, 264.661737
2014-04-09-14-00, 264.766750
2014-04-09-15-00, 263.448405
2014-04-09-16-00, 264.611977
2014-04-09-17-00, 264.266118
2014-04-09-18-00, 264.772113
2014-04-09-19-00, 264.579148
2014-04-09-20-00, 263.517742
2014-04-09-21-00, 262.158515
2014-04-09-22-00, 263.231879
2014-04-09-23-00, 263.538434
2014-04-10-00-00, 263.066474
2014-04-10-01-00, 262.092800
2014-04-10-02-00, 261.218516
2014-04-10-03-00, 254.960892
2014-04-10-04-00, 250.010734
2014-04-10-05-00, 247.343055
2014-04-10-06-00, 245.846558
2014-04-10-07-00, 242.192210
2014-04-10-08-00, 244.956636
2014-04-10-09-00, 245.486216
2014-04-10-10-00, 242.965713
2014-04-10-11-00, 243.040869
2014-04-10-12-00, 245.150578
2014-04-10-13-00, 245.292343
2014-04-10-14-00, 244.285784
2014-04-10-15-00, 235.647786
2014-04-10-16-00, 237.119117
2014-04-10-17-00, 237.893741
2014-04-10-18-00, 238.102177
2014-04-10-19-00, 235.270337
2014-04-10-20-00, 233.221702
2014-04-10-21-00, 229.922312
2014-04-10-22-00, 226.483578
2014-04-10-23-00, 218.636093
2014-04-11-00-00, 211.676018
2014-04-11-01-00, 211.134068
2014-04-11-02-00, 218.627333
2014-04-11-03-00, 220.738178
2014-04-11-04-00, 235.355527
2014-04-11-05-00, 238.218131
2014-04-11-06-00, 239.087521
2014-04-11-07-00, 239.362987
2014-04-11-08-00, 234.676226
2014-04-11-09-00, 235.308160
2014-04-11-10-00, 240.349524
2014-04-11-11-00, 247.176903
2014-04-11-12-00, 254.802385
2014-04-11-13-00, 252.397177
2014-04-11-14-00, 251.133665
2014-04-11-15-00, 250.324213
2014-04-11-16-00, 253.970970
2014-04-11-17-00, 254.611219
2014-04-11-18-00, 254.955800
2014-04-11-19-00, 250.877055
2014-04-11-20-00, 250.361980
2014-04-11-21-00, 250.594244
2014-04-11-22-00, 250.422313
2014-04-11-23-00, 251.782170
2014-04-12-00-00, 256.259828
2014-04-12-01-00, 259.582874
2014-04-12-02-00, 260.055012
2014-04-12-03-00, 261.906976
2014-04-12-04-00, 261.465899
2014-04-12-05-00, 257.737167
2014-04-12-06-00, 257.619214
2014-04-12-07-00, 252.369146
2014-04-12-08-00, 252.904517
2014-04-12-09-00, 251.269164
2014-04-12-10-00, 252.227162
2014-04-12-11-00, 253.058490
2014-04-12-12-00, 251.165275
2014-04-12-13-00, 249.153571
2014-04-12-14-00, 250.028354
2014-04-12-15-00, 252.162772
2014-04-12-16-00, 253.141698
2014-04-12-17-00, 254.063285
2014-04-12-18-00, 252.538180
2014-04-12-19-00, 252.952140
2014-04-12-20-00, 254.513570
2014-04-12-21-00, 255.035052
2014-04-12-22-00, 255.222350
2014-04-12-23-00, 253.699838
2014-04-13-00-00, 253.184802
2014-04-13-01-00, 254.797370
2014-04-13-02-00, 254.840140
2014-04-13-03-00, 253.343086
2014-04-13-04-00, 254.487262
2014-04-13-05-00, 253.209831
2014-04-13-06-00, 253.404238
2014-04-13-07-00, 253.774274
2014-04-13-08-00, 253.408729
2014-04-13-09-00, 253.135588
2014-04-13-10-00, 251.854117
2014-04-13-11-00, 250.248632
2014-04-13-12-00, 247.210778
2014-04-13-13-00, 246.651838
2014-04-13-14-00, 243.261352
2014-04-13-15-00, 242.785040
2014-04-13-16-00, 240.148037
2014-04-13-17-00, 244.558577
2014-04-13-18-00, 246.299633
2014-04-13-19-00, 246.885300
2014-04-13-20-00, 245.292617
2014-04-13-21-00, 244.548986
2014-04-13-22-00, 247.669150
2014-04-13-23-00, 249.227852
2014-04-14-00-00, 246.811167
2014-04-14-01-00, 246.578197
2014-04-14-02-00, 244.659293
2014-04-14-03-00, 246.006586
2014-04-14-04-00, 255.415887
2014-04-14-05-00, 255.333914
2014-04-14-06-00, 264.741493
2014-04-14-07-00, 267.863953
2014-04-14-08-00, 264.795916
2014-04-14-09-00, 271.000099
2014-04-14-10-00, 275.977002
2014-04-14-11-00, 280.774826
2014-04-14-12-00, 275.967704
2014-04-14-13-00, 272.655663
2014-04-14-14-00, 273.265539
2014-04-14-15-00, 276.530731
2014-04-14-16-00, 279.395078
2014-04-14-17-00, 278.061601
2014-04-14-18-00, 275.806099
2014-04-14-19-00, 273.791376
2014-04-14-20-00, 275.692500
2014-04-14-21-00, 273.049380
2014-04-14-22-00, 275.700219
2014-04-14-23-00, 276.022538
2014-04-15-00-00, 274.677456
2014-04-15-01-00, 277.062982
2014-04-15-02-00, 274.776465
2014-04-15-03-00, 271.472974
2014-04-15-04-00, 273.032011
2014-04-15-05-00, 275.096740
2014-04-15-06-00, 281.885611
2014-04-15-07-00, 292.025814
2014-04-15-08-00, 297.400595
2014-04-15-09-00, 298.580409
2014-04-15-10-00, 303.000083
2014-04-15-11-00, 299.553047
2014-04-15-12-00, 293.782052
2014-04-15-13-00, 294.900892
2014-04-15-14-00, 294.259524
2014-04-15-15-00, 296.925845
2014-04-15-16-00, 299.343890
2014-04-15-17-00, 297.444154
2014-04-15-18-00, 293.676360
2014-04-15-19-00, 296.665977
2014-04-15-20-00, 297.156888
2014-04-15-21-00, 299.550495
2014-04-15-22-00, 304.404480
2014-04-15-23-00, 310.841942
2014-04-16-00-00, 307.382952
2014-04-16-01-00, 310.669290
2014-04-16-02-00, 306.958297
2014-04-16-03-00, 307.488471
2014-04-16-04-00, 307.871171
2014-04-16-05-00, 315.590395
2014-04-16-06-00, 314.374394
2014-04-16-07-00, 320.053376
2014-04-16-08-00, 316.226324
2014-04-16-09-00, 301.026814
2014-04-16-10-00, 304.634931
2014-04-16-11-00, 310.714077
2014-04-16-12-00, 303.480984
2014-04-16-13-00, 302.707689
2014-04-16-14-00, 306.035052
2014-04-16-15-00, 305.504435
2014-04-16-16-00, 303.123832
2014-04-16-17-00, 304.364984
2014-04-16-18-00, 303.952740
2014-04-16-19-00, 303.853014
2014-04-16-20-00, 306.335263
2014-04-16-21-00, 313.787127
2014-04-16-22-00, 315.462118
2014-04-16-23-00, 316.724659
2014-04-17-00-00, 316.743501
2014-04-17-01-00, 312.099331
2014-04-17-02-00, 309.618791
2014-04-17-03-00, 310.473932
2014-04-17-04-00, 311.254554
2014-04-17-05-00, 313.158498
2014-04-17-06-00, 309.626269
2014-04-17-07-00, 304.995249
2014-04-17-08-00, 298.572798
2014-04-17-09-00, 293.771185
2014-04-17-10-00, 291.416666
2014-04-17-11-00, 294.707010
2014-04-17-12-00, 296.663083
2014-04-17-13-00, 299.046773
2014-04-17-14-00, 297.774707
2014-04-17-15-00, 299.080751
2014-04-17-16-00, 295.662092
2014-04-17-17-00, 293.844695
2014-04-17-18-00, 295.561062
2014-04-17-19-00, 297.296809
2014-04-17-20-00, 298.100863
2014-04-17-21-00, 300.086200
2014-04-17-22-00, 301.508300
2014-04-17-23-00, 297.688156
2014-04-18-00-00, 296.100172
2014-04-18-01-00, 296.393057
2014-04-18-02-00, 297.180915
2014-04-18-03-00, 295.641838
2014-04-18-04-00, 294.984582
2014-04-18-05-00, 295.217898
2014-04-18-06-00, 298.687695
2014-04-18-07-00, 296.618854
2014-04-18-08-00, 293.290987
2014-04-18-09-00, 290.388597
2014-04-18-10-00, 291.428298
2014-04-18-11-00, 287.785477
2014-04-18-12-00, 283.733805
2014-04-18-13-00, 283.911826
2014-04-18-14-00, 286.482747
2014-04-18-15-00, 286.765308
2014-04-18-16-00, 287.027109
2014-04-18-17-00, 285.823913
2014-04-18-18-00, 288.053732
2014-04-18-19-00, 288.421022
2014-04-18-20-00, 288.962897
2014-04-18-21-00, 289.036365
2014-04-18-22-00, 288.015906
2014-04-18-23-00, 287.904726
2014-04-19-00-00, 284.740399
2014-04-19-01-00, 285.532203
2014-04-19-02-00, 285.371430
2014-04-19-03-00, 283.421961
2014-04-19-04-00, 282.937302
2014-04-19-05-00, 282.635650
2014-04-19-06-00, 290.322713
2014-04-19-07-00, 293.837753
2014-04-19-08-00, 296.718572
2014-04-19-09-00, 295.979344
2014-04-19-10-00, 296.731476
2014-04-19-11-00, 297.246947
2014-04-19-12-00, 298.212001
2014-04-19-13-00, 299.959194
2014-04-19-14-00, 299.517970
2014-04-19-15-00, 297.820245
2014-04-19-16-00, 296.984963
2014-04-19-17-00, 296.621554
2014-04-19-18-00, 301.580009
2014-04-19-19-00, 301.059107
2014-04-19-20-00, 296.799811
2014-04-19-21-00, 298.779737
2014-04-19-22-00, 300.734313
2014-04-19-23-00, 300.311230
2014-04-20-00-00, 300.298436
2014-04-20-01-00, 299.832243
2014-04-20-02-00, 304.527661
2014-04-20-03-00, 305.195617
2014-04-20-04-00, 303.762181
2014-04-20-05-00, 303.794511
2014-04-20-06-00, 305.055229
2014-04-20-07-00, 303.987361
2014-04-20-08-00, 302.990227
2014-04-20-09-00, 303.059834
2014-04-20-10-00, 305.196799
2014-04-20-11-00, 303.286907
2014-04-20-12-00, 300.397441
2014-04-20-13-00, 299.026300
2014-04-20-14-00, 298.145514
2014-04-20-15-00, 297.412726
2014-04-20-16-00, 295.149908
2014-04-20-17-00, 295.271861
2014-04-20-18-00, 299.295978
2014-04-20-19-00, 297.399286
2014-04-20-20-00, 296.767221
2014-04-20-21-00, 296.643495
2014-04-20-22-00, 298.385934
2014-04-20-23-00, 298.876098
2014-04-21-00-00, 299.412629
2014-04-21-01-00, 302.889132
2014-04-21-02-00, 304.355130
2014-04-21-03-00, 304.139022
2014-04-21-04-00, 303.228245
2014-04-21-05-00, 302.287767
2014-04-21-06-00, 301.990241
2014-04-21-07-00, 302.862168
2014-04-21-08-00, 302.907328
2014-04-21-09-00, 299.103039
2014-04-21-10-00, 294.171649
2014-04-21-11-00, 297.156321
2014-04-21-12-00, 296.335349
2014-04-21-13-00, 296.664028
2014-04-21-14-00, 297.781369
2014-04-21-15-00, 298.307940
2014-04-21-16-00, 295.663790
2014-04-21-17-00, 294.893773
2014-04-21-18-00, 294.694006
2014-04-21-19-00, 294.323340
2014-04-21-20-00, 294.559545
2014-04-21-21-00, 295.927747
2014-04-21-22-00, 296.025947
2014-04-21-23-00, 296.490598
2014-04-22-00-00, 296.771275
2014-04-22-01-00, 296.670314
2014-04-22-02-00, 297.871490
2014-04-22-03-00, 296.519631
2014-04-22-04-00, 298.279148
2014-04-22-05-00, 296.778418
2014-04-22-06-00, 295.829543
2014-04-22-07-00, 295.073031
2014-04-22-08-00, 295.556691
2014-04-22-09-00, 293.373385
2014-04-22-10-00, 294.370040
2014-04-22-11-00, 294.338400
2014-04-22-12-00, 293.874510
2014-04-22-13-00, 292.319286
2014-04-22-14-00, 294.699461
2014-04-22-15-00, 294.166443
2014-04-22-16-00, 294.191792
2014-04-22-17-00, 294.028935
2014-04-22-18-00, 292.233050
2014-04-22-19-00, 292.608565
2014-04-22-20-00, 292.869893
2014-04-22-21-00, 291.304995
2014-04-22-22-00, 290.710146
2014-04-22-23-00, 291.440116
2014-04-23-00-00, 293.111067
2014-04-23-01-00, 294.383763
2014-04-23-02-00, 293.915379
2014-04-23-03-00, 294.666166
2014-04-23-04-00, 293.684919
2014-04-23-05-00, 293.558015
2014-04-23-06-00, 292.052189
2014-04-23-07-00, 291.972050
2014-04-23-08-00, 292.214269
2014-04-23-09-00, 292.121859
2014-04-23-10-00, 291.775834
2014-04-23-11-00, 291.638891
2014-04-23-12-00, 291.170774
2014-04-23-13-00, 290.406004
2014-04-23-14-00, 290.274927
2014-04-23-15-00, 289.026439
2014-04-23-16-00, 289.686374
2014-04-23-17-00, 288.809265
2014-04-23-18-00, 289.136862
2014-04-23-19-00, 290.652143
2014-04-23-20-00, 292.690578
2014-04-23-21-00, 292.786397
2014-04-23-22-00, 292.867193
2014-04-23-23-00, 292.310052
2014-04-24-00-00, 292.388963
2014-04-24-01-00, 292.791791
2014-04-24-02-00, 292.848180
2014-04-24-03-00, 292.648950
2014-04-24-04-00, 291.326158
2014-04-24-05-00, 289.421395
2014-04-24-06-00, 287.072281
2014-04-24-07-00, 287.984099
2014-04-24-08-00, 287.352715
2014-04-24-09-00, 286.627745
2014-04-24-10-00, 288.108448
2014-04-24-11-00, 290.375158
2014-04-24-12-00, 289.619188
2014-04-24-13-00, 291.959388
2014-04-24-14-00, 292.569383
2014-04-24-15-00, 291.502717
2014-04-24-16-00, 290.711757
2014-04-24-17-00, 292.087446
2014-04-24-18-00, 291.655428
2014-04-24-19-00, 292.491676
2014-04-24-20-00, 294.953355
2014-04-24-21-00, 295.957014
2014-04-24-22-00, 297.066133
2014-04-24-23-00, 298.816150
2014-04-25-00-00, 298.208619
2014-04-25-01-00, 296.363787
2014-04-25-02-00, 296.047767
2014-04-25-03-00, 287.603151
2014-04-25-04-00, 278.580244
2014-04-25-05-00, 275.652046
2014-04-25-06-00, 273.009259
2014-04-25-07-00, 273.546377
2014-04-25-08-00, 273.992929
2014-04-25-09-00, 277.329567
2014-04-25-10-00, 272.946332
2014-04-25-11-00, 265.197710
2014-04-25-12-00, 267.889863
2014-04-25-13-00, 270.308577
2014-04-25-14-00, 271.058657
2014-04-25-15-00, 272.248194
2014-04-25-16-00, 272.046481
2014-04-25-17-00, 271.363699
2014-04-25-18-00, 275.967243
2014-04-25-19-00, 275.631301
2014-04-25-20-00, 277.338856
2014-04-25-21-00, 276.847907
2014-04-25-22-00, 274.515031
2014-04-25-23-00, 277.682422
2014-04-26-00-00, 273.875567
2014-04-26-01-00, 271.854197
2014-04-26-02-00, 271.822958
2014-04-26-03-00, 270.882911
2014-04-26-04-00, 271.522596
2014-04-26-05-00, 271.535530
2014-04-26-06-00, 270.443967
2014-04-26-07-00, 270.919726
2014-04-26-08-00, 269.371742
2014-04-26-09-00, 268.711127
2014-04-26-10-00, 269.756965
2014-04-26-11-00, 269.359951
2014-04-26-12-00, 269.514655
2014-04-26-13-00, 270.928975
2014-04-26-14-00, 273.715463
2014-04-26-15-00, 277.478011
2014-04-26-16-00, 275.636391
2014-04-26-17-00, 275.511306
2014-04-26-18-00, 276.691364
2014-04-26-19-00, 277.629221
2014-04-26-20-00, 274.884554
2014-04-26-21-00, 273.493273
2014-04-26-22-00, 272.580211
2014-04-26-23-00, 272.972515
2014-04-27-00-00, 273.714411
2014-04-27-01-00, 273.041890
2014-04-27-02-00, 272.802962
2014-04-27-03-00, 271.990245
2014-04-27-04-00, 274.649424
2014-04-27-05-00, 271.815054
2014-04-27-06-00, 271.241597
2014-04-27-07-00, 272.185912
2014-04-27-08-00, 271.063710
2014-04-27-09-00, 271.398354
2014-04-27-10-00, 271.264729
2014-04-27-11-00, 271.624065
2014-04-27-12-00, 271.542978
2014-04-27-13-00, 271.104265
2014-04-27-14-00, 270.877561
2014-04-27-15-00, 270.513971
2014-04-27-16-00, 267.957774
2014-04-27-17-00, 263.905412
2014-04-27-18-00, 262.882285
2014-04-27-19-00, 263.831320
2014-04-27-20-00, 265.484144
2014-04-27-21-00, 264.833235
2014-04-27-22-00, 263.473975
2014-04-27-23-00, 258.874161
2014-04-28-00-00, 255.049363
2014-04-28-01-00, 259.323563
2014-04-28-02-00, 259.818846
2014-04-28-03-00, 257.183747
2014-04-28-04-00, 254.028747
2014-04-28-05-00, 254.221019
2014-04-28-06-00, 255.612862
2014-04-28-07-00, 255.204195
2014-04-28-08-00, 255.401679
2014-04-28-09-00, 260.894785
2014-04-28-10-00, 260.727831
2014-04-28-11-00, 259.523918
2014-04-28-12-00, 257.144068
2014-04-28-13-00, 260.429880
2014-04-28-14-00, 261.966695
2014-04-28-15-00, 264.049182
2014-04-28-16-00, 264.849327
2014-04-28-17-00, 265.174257
2014-04-28-18-00, 267.006557
2014-04-28-19-00, 266.965412
2014-04-28-20-00, 266.408360
2014-04-28-21-00, 265.837342
2014-04-28-22-00, 265.446650
2014-04-28-23-00, 263.232756
2014-04-29-00-00, 263.200087
2014-04-29-01-00, 264.293603
2014-04-29-02-00, 263.554584
2014-04-29-03-00, 260.709595
2014-04-29-04-00, 258.512512
2014-04-29-05-00, 258.255409
2014-04-29-06-00, 263.848262
2014-04-29-07-00, 264.749072
2014-04-29-08-00, 262.728761
2014-04-29-09-00, 262.652038
2014-04-29-10-00, 266.330397
2014-04-29-11-00, 268.215083
2014-04-29-12-00, 266.364014
2014-04-29-13-00, 267.482231
2014-04-29-14-00, 268.288268
2014-04-29-15-00, 266.672889
2014-04-29-16-00, 267.357691
2014-04-29-17-00, 265.951390
2014-04-29-18-00, 266.050310
2014-04-29-19-00, 261.842908
2014-04-29-20-00, 262.312971
2014-04-29-21-00, 265.510170
2014-04-29-22-00, 266.783112
2014-04-29-23-00, 266.149650
2014-04-30-00-00, 263.873146
2014-04-30-01-00, 262.284284
2014-04-30-02-00, 262.084792
2014-04-30-03-00, 264.966177
2014-04-30-04-00, 265.508757
2014-04-30-05-00, 266.233153
2014-04-30-06-00, 264.822132
2014-04-30-07-00, 259.012262
2014-04-30-08-00, 259.948604
2014-04-30-09-00, 261.665213
2014-04-30-10-00, 262.578972
2014-04-30-11-00, 263.102094
2014-04-30-12-00, 263.077129
2014-04-30-13-00, 264.920768
2014-04-30-14-00, 264.337243
2014-04-30-15-00, 264.770436
2014-04-30-16-00, 264.267237
2014-04-30-17-00, 265.170706
2014-04-30-18-00, 266.551281
2014-04-30-19-00, 265.056811
2014-04-30-20-00, 264.582080
2014-04-30-21-00, 266.356169
2014-04-30-22-00, 266.451435
2014-04-30-23-00, 266.678778
2014-05-01-00-00, 267.015132
2014-05-01-01-00, 269.373121
2014-05-01-02-00, 270.179706
2014-05-01-03-00, 271.529239
2014-05-01-04-00, 270.678930
2014-05-01-05-00, 269.609449
2014-05-01-06-00, 269.383250
2014-05-01-07-00, 271.035152
2014-05-01-08-00, 270.847388
2014-05-01-09-00, 268.633122
2014-05-01-10-00, 268.080783
2014-05-01-11-00, 268.051652
2014-05-01-12-00, 268.292657
2014-05-01-13-00, 268.662800
2014-05-01-14-00, 266.914816
2014-05-01-15-00, 270.129062
2014-05-01-16-00, 273.003600
2014-05-01-17-00, 274.431042
2014-05-01-18-00, 273.349104
2014-05-01-19-00, 272.640239
2014-05-01-20-00, 271.147952
2014-05-01-21-00, 272.345517
2014-05-01-22-00, 271.856758
2014-05-01-23-00, 272.281301
2014-05-02-00-00, 273.562435
2014-05-02-01-00, 271.742519
2014-05-02-02-00, 271.960280
2014-05-02-03-00, 271.280453
2014-05-02-04-00, 268.858049
2014-05-02-05-00, 268.776943
2014-05-02-06-00, 267.362383
2014-05-02-07-00, 265.332382
2014-05-02-08-00, 266.612409
2014-05-02-09-00, 266.332873
2014-05-02-10-00, 267.498386
2014-05-02-11-00, 265.222370
2014-05-02-12-00, 264.817284
