BTC, USD
2013-06-04-01-00, 123.003421
2013-06-04-02-00, 123.193010
2013-06-04-03-00, 123.193010
2013-06-04-03-00, 122.497353
2013-06-04-04-00, 122.448635
2013-06-04-05-00, 122.448635
2013-06-04-05-00, 122.971107
2013-06-04-06-00, 122.854399
2013-06-04-07-00, 122.854399
2013-06-04-07-00, 122.614849
2013-06-04-08-00, 122.254084
2013-06-04-09-00, 122.033307
2013-06-04-10-00, 119.175933
2013-06-04-11-00, 119.175933
2013-06-04-11-00, 118.662838
2013-06-04-12-00, 118.662838
2013-06-04-12-00, 119.767136
2013-06-04-13-00, 119.444779
2013-06-04-14-00, 120.198251
2013-06-04-15-00, 120.134512
2013-06-04-16-00, 120.134512
2013-06-04-16-00, 120.180127
2013-06-04-17-00, 120.180127
2013-06-04-17-00, 120.614291
2013-06-04-18-00, 120.849108
2013-06-04-19-00, 120.962417
2013-06-04-20-00, 120.962417
2013-06-04-20-00, 120.097212
2013-06-04-21-00, 120.097212
2013-06-04-21-00, 120.128080
2013-06-04-22-00, 121.025325
2013-06-04-23-00, 120.026775
2013-06-05-00-00, 120.026775
2013-06-05-00-00, 120.737978
2013-06-05-01-00, 120.737978
2013-06-05-01-00, 120.487674
2013-06-05-02-00, 120.745818
2013-06-05-03-00, 120.745818
2013-06-05-03-00, 120.708984
2013-06-05-04-00, 120.708984
2013-06-05-04-00, 119.994807
2013-06-05-05-00, 119.760000
2013-06-05-06-00, 119.760000
2013-06-05-06-00, 119.663253
2013-06-05-07-00, 119.881822
2013-06-05-08-00, 119.881822
2013-06-05-08-00, 120.000000
2013-06-05-09-00, 120.378294
2013-06-05-10-00, 120.378294
2013-06-05-10-00, 120.417159
2013-06-05-11-00, 120.146348
2013-06-05-12-00, 120.631837
2013-06-05-13-00, 120.631837
2013-06-05-13-00, 120.335200
2013-06-05-14-00, 120.335200
2013-06-05-14-00, 121.523737
2013-06-05-15-00, 121.540112
2013-06-05-16-00, 121.717334
2013-06-05-17-00, 121.569721
2013-06-05-18-00, 121.569721
2013-06-05-18-00, 121.047834
2013-06-05-19-00, 120.828753
2013-06-05-20-00, 120.437999
2013-06-05-21-00, 120.625322
2013-06-05-22-00, 120.625322
2013-06-05-22-00, 120.889972
2013-06-05-23-00, 120.498923
2013-06-06-00-00, 120.498923
2013-06-06-00-00, 120.509100
2013-06-06-01-00, 120.165630
2013-06-06-02-00, 120.165630
2013-06-06-02-00, 120.112366
2013-06-06-03-00, 120.500912
2013-06-06-04-00, 120.500912
2013-06-06-04-00, 121.048466
2013-06-06-05-00, 120.005580
2013-06-06-06-00, 120.220449
2013-06-06-07-00, 120.195162
2013-06-06-08-00, 120.195162
2013-06-06-08-00, 120.107597
2013-06-06-09-00, 120.107597
2013-06-06-09-00, 120.600000
2013-06-06-10-00, 120.463105
2013-06-06-11-00, 120.463105
2013-06-06-11-00, 120.360468
2013-06-06-12-00, 120.049915
2013-06-06-13-00, 120.049915
2013-06-06-13-00, 119.900000
2013-06-06-14-00, 119.900000
2013-06-06-14-00, 119.999168
2013-06-06-15-00, 119.999168
2013-06-06-15-00, 119.927669
2013-06-06-16-00, 119.927669
2013-06-06-16-00, 119.688884
2013-06-06-17-00, 119.504178
2013-06-06-18-00, 119.504178
2013-06-06-18-00, 120.240996
2013-06-06-19-00, 120.240996
2013-06-06-19-00, 119.505786
2013-06-06-20-00, 119.164017
2013-06-06-21-00, 119.164017
2013-06-06-21-00, 119.132361
2013-06-06-22-00, 118.581760
2013-06-06-23-00, 118.581760
2013-06-06-23-00, 118.535258
2013-06-07-00-00, 118.058481
2013-06-07-01-00, 118.058481
2013-06-07-01-00, 117.552644
2013-06-07-02-00, 117.552644
2013-06-07-02-00, 116.993421
2013-06-07-03-00, 116.993421
2013-06-07-03-00, 117.237311
2013-06-07-04-00, 117.237311
2013-06-07-04-00, 117.310000
2013-06-07-05-00, 117.593027
2013-06-07-06-00, 118.055873
2013-06-07-07-00, 118.055873
2013-06-07-07-00, 117.265978
2013-06-07-08-00, 117.265978
2013-06-07-08-00, 115.332604
2013-06-07-09-00, 112.336161
2013-06-07-10-00, 115.896733
2013-06-07-11-00, 115.896733
2013-06-07-11-00, 113.420274
2013-06-07-12-00, 113.570956
2013-06-07-13-00, 113.570956
2013-06-07-13-00, 111.795137
2013-06-07-14-00, 109.304882
2013-06-07-15-00, 112.174550
2013-06-07-16-00, 112.174550
2013-06-07-16-00, 111.308797
2013-06-07-17-00, 111.584722
2013-06-07-18-00, 111.584722
2013-06-07-18-00, 110.861749
2013-06-07-19-00, 110.861749
2013-06-07-19-00, 110.638509
2013-06-07-20-00, 110.163321
2013-06-07-21-00, 110.163321
2013-06-07-21-00, 110.962813
2013-06-07-22-00, 111.000174
2013-06-07-23-00, 111.000174
2013-06-07-23-00, 110.140719
2013-06-08-00-00, 109.577522
2013-06-08-01-00, 109.428258
2013-06-08-02-00, 109.428258
2013-06-08-02-00, 109.850716
2013-06-08-03-00, 109.850716
2013-06-08-03-00, 110.750000
2013-06-08-04-00, 111.504827
2013-06-08-05-00, 111.026292
2013-06-08-06-00, 111.026292
2013-06-08-06-00, 110.333783
2013-06-08-07-00, 109.627114
2013-06-08-08-00, 109.671134
2013-06-08-09-00, 109.671134
2013-06-08-09-00, 109.051085
2013-06-08-10-00, 109.051085
2013-06-08-10-00, 108.601480
2013-06-08-11-00, 109.669886
2013-06-08-12-00, 109.669886
2013-06-08-12-00, 109.490045
2013-06-08-13-00, 108.620972
2013-06-08-14-00, 108.620972
2013-06-08-14-00, 108.504790
2013-06-08-15-00, 109.725675
2013-06-08-16-00, 109.566540
2013-06-08-17-00, 109.566540
2013-06-08-17-00, 109.640597
2013-06-08-18-00, 109.640597
2013-06-08-18-00, 109.209778
2013-06-08-19-00, 109.450201
2013-06-08-20-00, 109.450201
2013-06-08-20-00, 109.753247
2013-06-08-21-00, 109.753247
2013-06-08-21-00, 109.125424
2013-06-08-22-00, 109.125424
2013-06-08-22-00, 108.940631
2013-06-08-23-00, 108.940631
2013-06-08-23-00, 109.031152
2013-06-09-00-00, 108.427493
2013-06-09-01-00, 108.427493
2013-06-09-01-00, 108.478598
2013-06-09-02-00, 108.154231
2013-06-09-03-00, 108.154231
2013-06-09-03-00, 106.463908
2013-06-09-04-00, 101.287261
2013-06-09-05-00, 100.183918
2013-06-09-06-00, 100.183918
2013-06-09-06-00, 94.444024
2013-06-09-07-00, 95.619503
2013-06-09-08-00, 95.619503
2013-06-09-08-00, 92.317271
2013-06-09-09-00, 92.841213
2013-06-09-10-00, 92.841213
2013-06-09-10-00, 92.854450
2013-06-09-11-00, 93.664461
2013-06-09-12-00, 93.664461
2013-06-09-12-00, 94.602113
2013-06-09-13-00, 94.602113
2013-06-09-13-00, 96.049865
2013-06-09-14-00, 97.070779
2013-06-09-15-00, 97.070779
2013-06-09-15-00, 98.273529
2013-06-09-16-00, 98.273529
2013-06-09-16-00, 96.817912
2013-06-09-17-00, 96.817912
2013-06-09-17-00, 100.844885
2013-06-09-18-00, 100.095084
2013-06-09-19-00, 100.095084
2013-06-09-19-00, 101.038760
2013-06-09-20-00, 100.646997
2013-06-09-21-00, 99.986652
2013-06-09-22-00, 99.986652
2013-06-09-22-00, 98.841192
2013-06-09-23-00, 98.841192
2013-06-09-23-00, 97.851995
2013-06-10-00-00, 96.359761
2013-06-10-01-00, 97.628423
2013-06-10-02-00, 97.628423
2013-06-10-02-00, 101.945173
2013-06-10-03-00, 101.945173
2013-06-10-03-00, 103.935175
2013-06-10-04-00, 105.385724
2013-06-10-05-00, 105.385724
2013-06-10-05-00, 105.057579
2013-06-10-06-00, 105.057579
2013-06-10-06-00, 106.367099
2013-06-10-07-00, 104.895654
2013-06-10-08-00, 105.170951
2013-06-10-09-00, 105.170951
2013-06-10-09-00, 104.347359
2013-06-10-10-00, 104.347359
2013-06-10-10-00, 103.867058
2013-06-10-11-00, 102.281426
2013-06-10-12-00, 101.199179
2013-06-10-13-00, 101.199179
2013-06-10-13-00, 100.614732
2013-06-10-14-00, 100.614732
2013-06-10-14-00, 102.015330
2013-06-10-15-00, 103.810513
2013-06-10-16-00, 104.153935
2013-06-10-17-00, 104.153935
2013-06-10-17-00, 103.318805
2013-06-10-18-00, 103.318805
2013-06-10-18-00, 103.892303
2013-06-10-19-00, 104.473651
2013-06-10-20-00, 104.942362
2013-06-10-21-00, 104.942362
2013-06-10-21-00, 104.648661
2013-06-10-22-00, 104.648661
2013-06-10-22-00, 104.384608
2013-06-10-23-00, 104.882488
2013-06-11-00-00, 105.332480
2013-06-11-01-00, 105.083307
2013-06-11-02-00, 105.083307
2013-06-11-02-00, 104.102346
2013-06-11-03-00, 104.807755
2013-06-11-04-00, 104.807755
2013-06-11-04-00, 104.284308
2013-06-11-05-00, 106.185204
2013-06-11-06-00, 106.185204
2013-06-11-06-00, 105.554787
2013-06-11-07-00, 105.554787
2013-06-11-07-00, 105.194151
2013-06-11-08-00, 105.723963
2013-06-11-09-00, 105.723963
2013-06-11-09-00, 106.308287
2013-06-11-10-00, 105.648730
2013-06-11-11-00, 105.648730
2013-06-11-11-00, 106.583721
2013-06-11-12-00, 106.635663
2013-06-11-13-00, 106.635663
2013-06-11-13-00, 106.953779
2013-06-11-14-00, 106.953779
2013-06-11-14-00, 107.701873
2013-06-11-15-00, 107.622999
2013-06-11-16-00, 107.622999
2013-06-11-16-00, 106.452935
2013-06-11-17-00, 106.313934
2013-06-11-18-00, 106.313934
2013-06-11-18-00, 107.437097
2013-06-11-19-00, 107.098445
2013-06-11-20-00, 107.516732
2013-06-11-21-00, 107.516732
2013-06-11-21-00, 107.696227
2013-06-11-22-00, 107.696227
2013-06-11-22-00, 106.992688
2013-06-11-23-00, 106.992688
2013-06-11-23-00, 107.201139
2013-06-12-00-00, 106.847751
2013-06-12-01-00, 106.847751
2013-06-12-01-00, 107.374272
2013-06-12-02-00, 107.793857
2013-06-12-03-00, 107.793857
2013-06-12-03-00, 107.607841
2013-06-12-04-00, 107.607841
2013-06-12-04-00, 107.230474
2013-06-12-05-00, 107.230474
2013-06-12-05-00, 106.950328
2013-06-12-06-00, 106.874978
2013-06-12-07-00, 107.864989
2013-06-12-08-00, 107.864989
2013-06-12-08-00, 107.740731
2013-06-12-09-00, 107.740731
2013-06-12-09-00, 108.005314
2013-06-12-10-00, 109.033138
2013-06-12-11-00, 109.033138
2013-06-12-11-00, 108.630743
2013-06-12-12-00, 109.160001
2013-06-12-13-00, 108.930912
2013-06-12-14-00, 110.252176
2013-06-12-15-00, 110.252176
2013-06-12-15-00, 109.561201
2013-06-12-16-00, 107.619866
2013-06-12-17-00, 107.619866
2013-06-12-17-00, 108.685523
2013-06-12-18-00, 107.185486
2013-06-12-19-00, 105.825257
2013-06-12-20-00, 106.093729
2013-06-12-21-00, 106.093729
2013-06-12-21-00, 106.574461
2013-06-12-22-00, 106.574461
2013-06-12-22-00, 107.277625
2013-06-12-23-00, 107.277625
2013-06-12-23-00, 107.753359
2013-06-13-00-00, 107.476649
2013-06-13-01-00, 108.094428
2013-06-13-02-00, 108.333028
2013-06-13-03-00, 108.333028
2013-06-13-03-00, 108.001033
2013-06-13-04-00, 107.710369
2013-06-13-05-00, 107.710369
2013-06-13-05-00, 107.354233
2013-06-13-06-00, 107.927147
2013-06-13-07-00, 108.278472
2013-06-13-08-00, 108.109009
2013-06-13-09-00, 108.109009
2013-06-13-09-00, 107.844982
2013-06-13-10-00, 107.844982
2013-06-13-10-00, 107.128198
2013-06-13-11-00, 107.160614
2013-06-13-12-00, 106.861789
2013-06-13-13-00, 106.579006
2013-06-13-14-00, 106.579006
2013-06-13-14-00, 105.814388
2013-06-13-15-00, 106.583403
2013-06-13-16-00, 106.583403
2013-06-13-16-00, 106.561944
2013-06-13-17-00, 106.561944
2013-06-13-17-00, 107.750510
2013-06-13-18-00, 106.660700
2013-06-13-19-00, 106.660700
2013-06-13-19-00, 103.892516
2013-06-13-20-00, 99.442194
2013-06-13-21-00, 99.442194
2013-06-13-21-00, 101.613344
2013-06-13-22-00, 101.613344
2013-06-13-22-00, 100.551159
2013-06-13-23-00, 101.406251
2013-06-14-00-00, 101.406251
2013-06-14-00-00, 100.271244
2013-06-14-01-00, 100.271244
2013-06-14-01-00, 99.707897
2013-06-14-02-00, 98.900231
2013-06-14-03-00, 98.900231
2013-06-14-03-00, 99.977017
2013-06-14-04-00, 99.977017
2013-06-14-04-00, 101.929858
2013-06-14-05-00, 102.789789
2013-06-14-06-00, 102.789789
2013-06-14-06-00, 101.402092
2013-06-14-07-00, 101.413615
2013-06-14-08-00, 101.413615
2013-06-14-08-00, 101.857013
2013-06-14-09-00, 101.001382
2013-06-14-10-00, 101.001382
2013-06-14-10-00, 100.405529
2013-06-14-11-00, 99.414043
2013-06-14-12-00, 99.414043
2013-06-14-12-00, 100.074927
2013-06-14-13-00, 100.074927
2013-06-14-13-00, 99.629417
2013-06-14-14-00, 99.629417
2013-06-14-14-00, 99.577152
2013-06-14-15-00, 99.987237
2013-06-14-16-00, 99.987237
2013-06-14-16-00, 100.125389
2013-06-14-17-00, 100.644446
2013-06-14-18-00, 100.644446
2013-06-14-18-00, 98.905852
2013-06-14-19-00, 98.905852
2013-06-14-19-00, 98.271568
2013-06-14-20-00, 98.247038
2013-06-14-21-00, 98.247038
2013-06-14-21-00, 99.492660
2013-06-14-22-00, 97.092768
2013-06-14-23-00, 97.092768
2013-06-14-23-00, 98.387154
2013-06-15-00-00, 98.753799
2013-06-15-01-00, 98.753799
2013-06-15-01-00, 99.653808
2013-06-15-02-00, 99.270282
2013-06-15-03-00, 99.172787
2013-06-15-04-00, 99.172787
2013-06-15-04-00, 97.886158
2013-06-15-05-00, 97.782480
2013-06-15-06-00, 98.585488
2013-06-15-07-00, 98.585488
2013-06-15-07-00, 99.286625
2013-06-15-08-00, 99.286625
2013-06-15-08-00, 100.202987
2013-06-15-09-00, 103.094723
2013-06-15-10-00, 103.094723
2013-06-15-10-00, 101.899925
2013-06-15-11-00, 100.637522
2013-06-15-12-00, 100.224936
2013-06-15-13-00, 100.224936
2013-06-15-13-00, 100.670501
2013-06-15-14-00, 100.373867
2013-06-15-15-00, 100.373867
2013-06-15-16-00, 100.373867
2013-06-15-16-00, 100.145107
2013-06-15-17-00, 99.706847
2013-06-15-18-00, 99.706847
2013-06-15-18-00, 99.963102
2013-06-15-19-00, 100.661197
2013-06-15-20-00, 100.661197
2013-06-15-20-00, 100.332355
2013-06-15-21-00, 99.779513
2013-06-15-22-00, 99.779513
2013-06-15-22-00, 99.706743
2013-06-15-23-00, 99.706743
2013-06-15-23-00, 99.990000
2013-06-16-00-00, 99.991755
2013-06-16-01-00, 99.967411
2013-06-16-02-00, 99.967411
2013-06-16-02-00, 99.934909
2013-06-16-03-00, 99.460000
2013-06-16-04-00, 99.400000
2013-06-16-05-00, 99.400000
2013-06-16-05-00, 99.982530
2013-06-16-06-00, 100.406802
2013-06-16-07-00, 100.406802
2013-06-16-08-00, 101.065076
2013-06-16-09-00, 101.065076
2013-06-16-09-00, 99.319921
2013-06-16-10-00, 99.319921
2013-06-16-10-00, 99.990000
2013-06-16-11-00, 99.990000
2013-06-16-12-00, 100.232848
2013-06-16-13-00, 100.232848
2013-06-16-13-00, 99.657419
2013-06-16-14-00, 100.283197
2013-06-16-15-00, 100.450548
2013-06-16-16-00, 100.450548
2013-06-16-16-00, 100.056929
2013-06-16-17-00, 100.056929
2013-06-16-17-00, 100.045765
2013-06-16-18-00, 99.685704
2013-06-16-19-00, 99.329084
2013-06-16-20-00, 99.717754
2013-06-16-21-00, 99.717754
2013-06-16-21-00, 99.139406
2013-06-16-22-00, 99.005663
2013-06-16-23-00, 99.083362
2013-06-17-00-00, 99.083362
2013-06-17-00-00, 99.361658
2013-06-17-01-00, 99.374592
2013-06-17-02-00, 99.374592
2013-06-17-02-00, 98.973282
2013-06-17-03-00, 98.859880
2013-06-17-04-00, 98.859880
2013-06-17-04-00, 99.698587
2013-06-17-05-00, 99.698587
2013-06-17-05-00, 100.234258
2013-06-17-06-00, 100.234258
2013-06-17-07-00, 100.076715
2013-06-17-08-00, 99.088663
2013-06-17-09-00, 100.227018
2013-06-17-10-00, 100.105960
2013-06-17-11-00, 100.105960
2013-06-17-11-00, 100.251848
2013-06-17-12-00, 100.251848
2013-06-17-12-00, 100.174298
2013-06-17-13-00, 100.174298
2013-06-17-13-00, 100.174088
2013-06-17-14-00, 100.716926
2013-06-17-15-00, 100.716926
2013-06-17-15-00, 99.959323
2013-06-17-16-00, 99.794232
2013-06-17-17-00, 99.794232
2013-06-17-17-00, 101.000000
2013-06-17-18-00, 100.553940
2013-06-17-19-00, 99.799821
2013-06-17-20-00, 100.030000
2013-06-17-21-00, 100.030000
2013-06-17-21-00, 100.342505
2013-06-17-22-00, 100.342505
2013-06-17-22-00, 100.101562
2013-06-17-23-00, 100.773615
2013-06-18-00-00, 100.773615
2013-06-18-00-00, 100.987596
2013-06-18-01-00, 101.921829
2013-06-18-02-00, 101.921829
2013-06-18-02-00, 101.835334
2013-06-18-03-00, 102.245878
2013-06-18-04-00, 102.827767
2013-06-18-05-00, 102.827767
2013-06-18-05-00, 101.750237
2013-06-18-06-00, 102.942569
2013-06-18-07-00, 102.942569
2013-06-18-07-00, 103.027316
2013-06-18-08-00, 103.027316
2013-06-18-08-00, 104.079008
2013-06-18-09-00, 104.515282
2013-06-18-10-00, 104.515282
2013-06-18-10-00, 105.978963
2013-06-18-11-00, 107.320576
2013-06-18-12-00, 107.320576
2013-06-18-12-00, 106.982588
2013-06-18-13-00, 106.294121
2013-06-18-14-00, 106.294121
2013-06-18-14-00, 106.527525
2013-06-18-15-00, 105.539576
2013-06-18-16-00, 105.062784
2013-06-18-17-00, 105.062784
2013-06-18-17-00, 105.537410
2013-06-18-18-00, 104.555209
2013-06-18-19-00, 104.555209
2013-06-18-19-00, 101.939758
2013-06-18-20-00, 103.315513
2013-06-18-21-00, 103.315513
2013-06-18-21-00, 104.209505
2013-06-18-22-00, 104.209505
2013-06-18-22-00, 103.998065
2013-06-18-23-00, 103.998065
2013-06-18-23-00, 103.150998
2013-06-19-00-00, 103.641288
2013-06-19-01-00, 103.641288
2013-06-19-01-00, 104.457794
2013-06-19-02-00, 104.284455
2013-06-19-03-00, 104.284455
2013-06-19-03-00, 104.762954
2013-06-19-04-00, 105.953234
2013-06-19-05-00, 106.188120
2013-06-19-06-00, 106.188120
2013-06-19-06-00, 105.450424
2013-06-19-07-00, 105.450424
2013-06-19-07-00, 106.657594
2013-06-19-08-00, 106.082822
2013-06-19-09-00, 106.082822
2013-06-19-09-00, 106.615909
2013-06-19-10-00, 106.579796
2013-06-19-11-00, 106.579796
2013-06-19-11-00, 105.535426
2013-06-19-12-00, 105.535426
2013-06-19-12-00, 105.639437
2013-06-19-13-00, 106.927341
2013-06-19-14-00, 106.096839
2013-06-19-15-00, 105.305839
2013-06-19-16-00, 105.305839
2013-06-19-17-00, 105.305839
2013-06-19-17-00, 104.821322
2013-06-19-18-00, 104.821322
2013-06-19-18-00, 104.740000
2013-06-19-19-00, 104.353548
2013-06-19-20-00, 104.353548
2013-06-19-20-00, 104.972246
2013-06-19-21-00, 104.184116
2013-06-19-22-00, 104.184116
2013-06-19-22-00, 105.002501
2013-06-19-23-00, 105.002488
2013-06-20-00-00, 105.118000
2013-06-20-01-00, 105.118000
2013-06-20-01-00, 105.298981
2013-06-20-02-00, 105.298981
2013-06-20-03-00, 105.298981
2013-06-20-04-00, 105.298981
2013-06-20-04-00, 105.527440
2013-06-20-05-00, 106.465074
2013-06-20-06-00, 106.177205
2013-06-20-07-00, 106.177205
2013-06-20-07-00, 107.376124
2013-06-20-08-00, 106.481196
2013-06-20-09-00, 107.590242
2013-06-20-10-00, 107.590242
2013-06-20-10-00, 107.185045
2013-06-20-11-00, 106.013592
2013-06-20-12-00, 106.013592
2013-06-20-12-00, 105.556047
2013-06-20-13-00, 105.556047
2013-06-20-13-00, 106.998482
2013-06-20-14-00, 106.026276
2013-06-20-15-00, 106.026276
2013-06-20-15-00, 106.251970
2013-06-20-16-00, 106.987928
2013-06-20-17-00, 106.987928
2013-06-20-17-00, 106.934024
2013-06-20-18-00, 106.094341
2013-06-20-19-00, 104.304225
2013-06-20-20-00, 103.656394
2013-06-20-21-00, 104.487442
2013-06-20-22-00, 102.099554
2013-06-20-23-00, 102.099554
2013-06-20-23-00, 98.516536
2013-06-21-00-00, 102.000111
2013-06-21-01-00, 102.000111
2013-06-21-01-00, 101.678843
2013-06-21-02-00, 99.320800
2013-06-21-03-00, 99.320800
2013-06-21-03-00, 101.924911
2013-06-21-04-00, 102.152567
2013-06-21-05-00, 102.478489
2013-06-21-06-00, 102.478489
2013-06-21-06-00, 103.333596
2013-06-21-07-00, 103.333596
2013-06-21-07-00, 101.708832
2013-06-21-08-00, 101.860662
2013-06-21-09-00, 102.484238
2013-06-21-10-00, 100.259817
2013-06-21-11-00, 99.716435
2013-06-21-12-00, 99.716435
2013-06-21-12-00, 101.872787
2013-06-21-13-00, 100.955357
2013-06-21-14-00, 102.024264
2013-06-21-15-00, 102.024264
2013-06-21-15-00, 102.171797
2013-06-21-16-00, 102.171797
2013-06-21-16-00, 102.272939
2013-06-21-17-00, 101.636280
2013-06-21-18-00, 101.636280
2013-06-21-18-00, 102.253790
2013-06-21-19-00, 102.253790
2013-06-21-19-00, 102.390270
2013-06-21-20-00, 102.841938
2013-06-21-21-00, 101.209724
2013-06-21-22-00, 101.209724
2013-06-21-22-00, 101.197347
2013-06-21-23-00, 101.197347
2013-06-21-23-00, 101.500733
2013-06-22-00-00, 101.835929
2013-06-22-01-00, 101.835929
2013-06-22-01-00, 101.528084
2013-06-22-02-00, 101.528084
2013-06-22-02-00, 101.018486
2013-06-22-03-00, 101.024968
2013-06-22-04-00, 100.450041
2013-06-22-05-00, 100.450041
2013-06-22-05-00, 100.274928
2013-06-22-06-00, 100.485592
2013-06-22-07-00, 100.485592
2013-06-22-07-00, 101.097819
2013-06-22-08-00, 99.102008
2013-06-22-09-00, 99.102008
2013-06-22-09-00, 99.564348
2013-06-22-10-00, 99.403128
2013-06-22-11-00, 99.403128
2013-06-22-11-00, 101.933525
2013-06-22-12-00, 100.071402
2013-06-22-13-00, 100.610820
2013-06-22-14-00, 100.610820
2013-06-22-14-00, 100.980632
2013-06-22-15-00, 100.980632
2013-06-22-15-00, 100.977980
2013-06-22-16-00, 101.266128
2013-06-22-17-00, 101.266128
2013-06-22-17-00, 100.356422
2013-06-22-18-00, 100.356422
2013-06-22-18-00, 100.357345
2013-06-22-19-00, 100.116259
2013-06-22-20-00, 100.116259
2013-06-22-20-00, 99.742492
2013-06-22-21-00, 100.101422
2013-06-22-22-00, 100.101422
2013-06-22-22-00, 100.032662
2013-06-22-23-00, 99.995787
2013-06-23-00-00, 99.995787
2013-06-23-00-00, 99.159550
2013-06-23-01-00, 98.833820
2013-06-23-02-00, 98.833820
2013-06-23-02-00, 100.302627
2013-06-23-03-00, 100.837150
2013-06-23-04-00, 100.837150
2013-06-23-04-00, 100.798942
2013-06-23-05-00, 100.798942
2013-06-23-06-00, 100.798942
2013-06-23-06-00, 100.939775
2013-06-23-07-00, 100.939775
2013-06-23-08-00, 100.939775
2013-06-23-08-00, 100.760000
2013-06-23-09-00, 100.760000
2013-06-23-09-00, 101.000000
2013-06-23-10-00, 101.000000
2013-06-23-10-00, 100.530000
2013-06-23-11-00, 100.530000
2013-06-23-12-00, 100.419363
2013-06-23-13-00, 100.190286
2013-06-23-14-00, 100.062372
2013-06-23-15-00, 100.062372
2013-06-23-15-00, 99.823816
2013-06-23-16-00, 99.170727
2013-06-23-17-00, 99.170727
2013-06-23-17-00, 100.567424
2013-06-23-18-00, 100.567424
2013-06-23-18-00, 100.010570
2013-06-23-19-00, 100.010570
2013-06-23-20-00, 100.201798
2013-06-23-21-00, 100.201798
2013-06-23-21-00, 100.400000
2013-06-23-22-00, 100.400000
2013-06-23-23-00, 100.400000
2013-06-24-00-00, 100.400000
2013-06-24-00-00, 100.000000
2013-06-24-01-00, 100.000000
2013-06-24-01-00, 101.050000
2013-06-24-02-00, 101.866653
2013-06-24-03-00, 101.866653
2013-06-24-03-00, 101.607039
2013-06-24-04-00, 99.896828
2013-06-24-05-00, 99.213076
2013-06-24-06-00, 99.213076
2013-06-24-06-00, 99.725624
2013-06-24-07-00, 99.725624
2013-06-24-07-00, 99.783627
2013-06-24-08-00, 98.470265
2013-06-24-09-00, 98.340090
2013-06-24-10-00, 97.155215
2013-06-24-11-00, 97.155215
2013-06-24-11-00, 97.897718
2013-06-24-12-00, 97.897718
2013-06-24-12-00, 96.561386
2013-06-24-13-00, 98.996213
2013-06-24-14-00, 98.916308
2013-06-24-15-00, 98.317889
2013-06-24-16-00, 98.317889
2013-06-24-16-00, 97.323720
2013-06-24-17-00, 98.770314
2013-06-24-18-00, 98.666180
2013-06-24-19-00, 98.666180
2013-06-24-19-00, 97.800000
2013-06-24-20-00, 99.339340
2013-06-24-21-00, 99.148827
2013-06-24-22-00, 99.148827
2013-06-24-22-00, 98.643858
2013-06-24-23-00, 98.377049
2013-06-25-00-00, 98.377049
2013-06-25-00-00, 99.637658
2013-06-25-01-00, 99.877711
2013-06-25-02-00, 99.877711
2013-06-25-02-00, 100.136366
2013-06-25-03-00, 100.136366
2013-06-25-03-00, 99.590129
2013-06-25-04-00, 100.201610
2013-06-25-05-00, 100.201610
2013-06-25-06-00, 100.604442
2013-06-25-07-00, 100.604442
2013-06-25-07-00, 99.980405
2013-06-25-08-00, 100.125617
2013-06-25-09-00, 100.125617
2013-06-25-09-00, 100.236025
2013-06-25-10-00, 100.236025
2013-06-25-10-00, 100.050403
2013-06-25-11-00, 99.966191
2013-06-25-12-00, 99.966191
2013-06-25-12-00, 100.379472
2013-06-25-13-00, 100.285163
2013-06-25-14-00, 100.285163
2013-06-25-14-00, 99.652986
2013-06-25-15-00, 98.770071
2013-06-25-16-00, 98.770071
2013-06-25-16-00, 98.735845
2013-06-25-17-00, 99.040632
2013-06-25-18-00, 99.040632
2013-06-25-18-00, 98.527790
2013-06-25-19-00, 98.527790
2013-06-25-19-00, 98.336586
2013-06-25-20-00, 97.860228
2013-06-25-21-00, 97.860228
2013-06-25-21-00, 97.948644
2013-06-25-22-00, 98.525786
2013-06-25-23-00, 98.525786
2013-06-25-23-00, 98.272574
2013-06-26-00-00, 98.653281
2013-06-26-01-00, 98.694141
2013-06-26-02-00, 98.694141
2013-06-26-02-00, 98.055297
2013-06-26-03-00, 98.055297
2013-06-26-03-00, 98.749841
2013-06-26-04-00, 98.250000
2013-06-26-05-00, 98.250000
2013-06-26-05-00, 97.647694
2013-06-26-06-00, 97.918663
2013-06-26-07-00, 97.918663
2013-06-26-07-00, 99.030423
2013-06-26-08-00, 99.030423
2013-06-26-08-00, 98.891439
2013-06-26-09-00, 98.891439
2013-06-26-09-00, 98.713318
2013-06-26-10-00, 98.780615
2013-06-26-11-00, 98.470920
2013-06-26-12-00, 98.470920
2013-06-26-12-00, 98.682449
2013-06-26-13-00, 98.682449
2013-06-26-13-00, 98.406807
2013-06-26-14-00, 99.036482
2013-06-26-15-00, 99.036482
2013-06-26-15-00, 98.611403
2013-06-26-16-00, 98.611403
2013-06-26-16-00, 99.213059
2013-06-26-17-00, 98.397842
2013-06-26-18-00, 99.033198
2013-06-26-19-00, 99.033198
2013-06-26-19-00, 98.635233
2013-06-26-20-00, 98.983594
2013-06-26-21-00, 98.983594
2013-06-26-21-00, 98.321770
2013-06-26-22-00, 97.928258
2013-06-26-23-00, 97.928258
2013-06-26-23-00, 97.934999
2013-06-27-00-00, 97.934999
2013-06-27-00-00, 97.662862
2013-06-27-01-00, 97.843382
2013-06-27-02-00, 97.603701
