BTC, GBP
2014-04-27-10-00, 270.511919
2014-04-27-11-00, 270.547795
2014-04-27-12-00, 270.519840
2014-04-27-13-00, 270.072454
2014-04-27-14-00, 269.869871
2014-04-27-15-00, 269.445600
2014-04-27-16-00, 267.464194
2014-04-27-17-00, 264.959886
2014-04-27-18-00, 264.317614
2014-04-27-19-00, 264.750736
2014-04-27-20-00, 265.858700
2014-04-27-21-00, 266.094096
2014-04-27-22-00, 264.798299
2014-04-27-23-00, 261.998160
2014-04-28-00-00, 256.275364
2014-04-28-01-00, 259.399693
2014-04-28-02-00, 260.043785
2014-04-28-03-00, 258.277554
2014-04-28-04-00, 255.176667
2014-04-28-05-00, 255.998301
2014-04-28-06-00, 256.944356
2014-04-28-07-00, 256.594840
2014-04-28-08-00, 256.674105
2014-04-28-09-00, 260.113954
2014-04-28-10-00, 260.714480
2014-04-28-11-00, 259.787957
2014-04-28-12-00, 257.974553
2014-04-28-13-00, 259.657810
2014-04-28-14-00, 260.908646
2014-04-28-15-00, 262.147976
2014-04-28-16-00, 262.769777
2014-04-28-17-00, 263.405523
2014-04-28-18-00, 264.413663
2014-04-28-19-00, 263.989073
2014-04-28-20-00, 264.118199
2014-04-28-21-00, 263.560813
2014-04-28-22-00, 262.995462
2014-04-28-23-00, 261.622156
2014-04-29-00-00, 263.574561
2014-04-29-01-00, 263.711051
2014-04-29-02-00, 263.248360
2014-04-29-03-00, 261.448394
2014-04-29-04-00, 260.322186
2014-04-29-05-00, 260.804115
2014-04-29-06-00, 264.168140
2014-04-29-07-00, 264.554389
2014-04-29-08-00, 263.366783
2014-04-29-09-00, 263.201668
2014-04-29-10-00, 265.443620
2014-04-29-11-00, 267.038678
2014-04-29-12-00, 265.535579
2014-04-29-13-00, 266.059605
2014-04-29-14-00, 266.553535
2014-04-29-15-00, 266.131227
2014-04-29-16-00, 266.238817
2014-04-29-17-00, 265.271001
2014-04-29-18-00, 265.507541
2014-04-29-19-00, 262.394355
2014-04-29-20-00, 262.524235
2014-04-29-21-00, 264.582117
2014-04-29-22-00, 265.686532
2014-04-29-23-00, 265.426799
2014-04-30-00-00, 264.287664
2014-04-30-01-00, 263.373036
2014-04-30-02-00, 263.830828
2014-04-30-03-00, 265.451542
2014-04-30-04-00, 265.516531
2014-04-30-05-00, 265.992961
2014-04-30-06-00, 264.769915
2014-04-30-07-00, 260.854645
2014-04-30-08-00, 261.753791
2014-04-30-09-00, 262.911144
2014-04-30-10-00, 263.439707
2014-04-30-11-00, 264.124155
2014-04-30-12-00, 263.556223
2014-04-30-13-00, 264.543093
2014-04-30-14-00, 264.607577
2014-04-30-15-00, 264.948298
2014-04-30-16-00, 264.671570
2014-04-30-17-00, 265.202089
2014-04-30-18-00, 266.033285
2014-04-30-19-00, 264.819030
2014-04-30-20-00, 264.831624
2014-04-30-21-00, 266.236079
2014-04-30-22-00, 266.258837
2014-04-30-23-00, 266.470595
2014-05-01-00-00, 268.859710
2014-05-01-01-00, 270.221150
2014-05-01-02-00, 270.376380
2014-05-01-03-00, 271.854655
2014-05-01-04-00, 271.371026
2014-05-01-05-00, 270.413238
2014-05-01-06-00, 270.263914
2014-05-01-07-00, 271.684581
2014-05-01-08-00, 271.177969
2014-05-01-09-00, 269.973046
2014-05-01-10-00, 269.318844
2014-05-01-11-00, 269.563506
2014-05-01-12-00, 269.213050
2014-05-01-13-00, 269.775290
2014-05-01-14-00, 267.694266
2014-05-01-15-00, 270.254439
2014-05-01-16-00, 272.357610
2014-05-01-17-00, 273.411797
2014-05-01-18-00, 272.834949
2014-05-01-19-00, 272.083435
2014-05-01-20-00, 271.185768
2014-05-01-21-00, 271.986668
2014-05-01-22-00, 271.709933
2014-05-01-23-00, 272.026542
2014-05-02-00-00, 271.423535
2014-05-02-01-00, 270.389639
2014-05-02-02-00, 270.524107
2014-05-02-03-00, 270.118521
2014-05-02-04-00, 268.520510
2014-05-02-05-00, 268.371791
2014-05-02-06-00, 266.861316
2014-05-02-07-00, 266.175811
2014-05-02-08-00, 266.625395
2014-05-02-09-00, 266.524034
2014-05-02-10-00, 267.228631
2014-05-02-11-00, 265.986158
2014-05-02-12-00, 265.668392
2014-05-02-13-00, 265.510837
2014-05-02-14-00, 265.449965
2014-05-02-15-00, 265.585648
2014-05-02-16-00, 267.097817
2014-05-02-17-00, 266.893810
2014-05-02-18-00, 266.968406
2014-05-02-19-00, 267.359457
2014-05-02-20-00, 266.863487
2014-05-02-21-00, 266.853091
2014-05-02-22-00, 267.383259
2014-05-02-23-00, 268.190721
2014-05-03-00-00, 267.112740
2014-05-03-01-00, 266.447692
2014-05-03-02-00, 266.328503
2014-05-03-03-00, 266.583657
2014-05-03-04-00, 266.337966
2014-05-03-05-00, 265.932486
2014-05-03-06-00, 265.976574
2014-05-03-07-00, 264.169701
2014-05-03-08-00, 262.372158
2014-05-03-09-00, 262.946525
2014-05-03-10-00, 264.912253
2014-05-03-11-00, 263.810892
2014-05-03-12-00, 264.030698
2014-05-03-13-00, 262.260643
2014-05-03-14-00, 262.583162
2014-05-03-15-00, 263.133086
2014-05-03-16-00, 260.759821
2014-05-03-17-00, 260.508380
2014-05-03-18-00, 260.325264
2014-05-03-19-00, 259.625013
2014-05-03-20-00, 262.158150
2014-05-03-21-00, 263.577771
2014-05-03-22-00, 262.426706
2014-05-03-23-00, 261.515348
2014-05-04-00-00, 260.138083
2014-05-04-01-00, 260.418697
2014-05-04-02-00, 260.317444
2014-05-04-03-00, 260.556807
2014-05-04-04-00, 259.909048
2014-05-04-05-00, 257.940638
2014-05-04-06-00, 257.297624
2014-05-04-07-00, 258.000802
2014-05-04-08-00, 258.174271
2014-05-04-09-00, 258.711604
2014-05-04-10-00, 258.708657
2014-05-04-11-00, 257.093548
2014-05-04-12-00, 257.049489
2014-05-04-13-00, 257.703286
2014-05-04-14-00, 258.408150
2014-05-04-15-00, 258.918895
2014-05-04-16-00, 258.781301
2014-05-04-17-00, 258.621961
2014-05-04-18-00, 259.000897
2014-05-04-19-00, 259.482601
2014-05-04-20-00, 260.187659
2014-05-04-21-00, 259.187363
2014-05-04-22-00, 259.253970
2014-05-04-23-00, 260.438537
2014-05-05-00-00, 260.073682
2014-05-05-01-00, 260.652429
2014-05-05-02-00, 258.603365
2014-05-05-03-00, 257.731941
2014-05-05-04-00, 257.900907
2014-05-05-05-00, 257.064989
2014-05-05-06-00, 257.055253
2014-05-05-07-00, 255.725860
2014-05-05-08-00, 256.017593
2014-05-05-09-00, 256.847440
2014-05-05-10-00, 257.247583
2014-05-05-11-00, 258.154334
2014-05-05-12-00, 257.331136
2014-05-05-13-00, 258.646912
2014-05-05-14-00, 255.560996
2014-05-05-15-00, 257.670273
2014-05-05-16-00, 258.013453
2014-05-05-17-00, 256.739023
2014-05-05-18-00, 256.944377
2014-05-05-19-00, 256.032129
2014-05-05-20-00, 256.724932
2014-05-05-21-00, 256.786692
2014-05-05-22-00, 258.885559
2014-05-05-23-00, 259.002818
2014-05-06-00-00, 252.693440
2014-05-06-01-00, 251.650840
2014-05-06-02-00, 250.815497
2014-05-06-03-00, 250.417311
2014-05-06-04-00, 250.758460
2014-05-06-05-00, 250.067925
2014-05-06-06-00, 253.183943
2014-05-06-07-00, 253.080389
2014-05-06-08-00, 252.509947
2014-05-06-09-00, 253.878228
2014-05-06-10-00, 254.237074
2014-05-06-11-00, 253.280873
2014-05-06-12-00, 254.010522
2014-05-06-13-00, 253.877342
2014-05-06-14-00, 254.055068
2014-05-06-15-00, 253.301612
2014-05-06-16-00, 253.151088
2014-05-06-17-00, 253.864157
2014-05-06-18-00, 253.438822
2014-05-06-19-00, 252.714821
2014-05-06-20-00, 252.417217
2014-05-06-21-00, 253.000988
2014-05-06-22-00, 253.157202
2014-05-06-23-00, 252.877610
2014-05-07-00-00, 256.619687
2014-05-07-01-00, 257.402893
2014-05-07-02-00, 257.773818
2014-05-07-03-00, 256.267494
2014-05-07-04-00, 256.633691
2014-05-07-05-00, 255.406919
2014-05-07-06-00, 255.833726
2014-05-07-07-00, 255.142857
2014-05-07-08-00, 257.338020
2014-05-07-09-00, 259.535309
2014-05-07-10-00, 259.108073
2014-05-07-11-00, 260.909598
2014-05-07-12-00, 259.883671
2014-05-07-13-00, 260.064484
2014-05-07-14-00, 260.769419
2014-05-07-15-00, 261.809656
2014-05-07-16-00, 262.853351
2014-05-07-17-00, 263.531599
2014-05-07-18-00, 262.442899
2014-05-07-19-00, 263.039769
2014-05-07-20-00, 262.965423
2014-05-07-21-00, 262.953738
2014-05-07-22-00, 261.561644
2014-05-07-23-00, 261.069318
2014-05-08-00-00, 261.969451
2014-05-08-01-00, 261.587845
2014-05-08-02-00, 262.082867
2014-05-08-03-00, 264.265234
2014-05-08-04-00, 263.572849
2014-05-08-05-00, 263.457979
2014-05-08-06-00, 264.373468
2014-05-08-07-00, 263.852815
2014-05-08-08-00, 264.952097
2014-05-08-09-00, 263.589887
2014-05-08-10-00, 263.758839
2014-05-08-11-00, 263.476230
2014-05-08-12-00, 263.252532
2014-05-08-13-00, 263.169266
2014-05-08-14-00, 263.456623
2014-05-08-15-00, 264.095946
2014-05-08-16-00, 263.011150
2014-05-08-17-00, 261.659512
2014-05-08-18-00, 261.681562
2014-05-08-19-00, 262.353825
2014-05-08-20-00, 262.700357
2014-05-08-21-00, 261.811983
2014-05-08-22-00, 261.829945
2014-05-08-23-00, 261.190071
2014-05-09-00-00, 263.400443
2014-05-09-01-00, 264.021992
2014-05-09-02-00, 263.650988
2014-05-09-03-00, 263.162273
2014-05-09-04-00, 263.908090
2014-05-09-05-00, 263.371983
2014-05-09-06-00, 262.467181
2014-05-09-07-00, 263.388025
2014-05-09-08-00, 264.005269
2014-05-09-09-00, 264.593463
2014-05-09-10-00, 264.642230
2014-05-09-11-00, 264.489076
2014-05-09-12-00, 264.220068
2014-05-09-13-00, 264.349261
2014-05-09-14-00, 266.636874
2014-05-09-15-00, 268.118647
2014-05-09-16-00, 266.553738
2014-05-09-17-00, 266.871393
2014-05-09-18-00, 266.669890
2014-05-09-19-00, 265.761583
2014-05-09-20-00, 265.952269
2014-05-09-21-00, 266.652365
2014-05-09-22-00, 266.717337
2014-05-09-23-00, 266.942440
2014-05-10-00-00, 269.426135
2014-05-10-01-00, 269.255524
2014-05-10-02-00, 268.898460
2014-05-10-03-00, 268.740537
2014-05-10-04-00, 268.511516
2014-05-10-05-00, 269.335393
2014-05-10-06-00, 269.619286
2014-05-10-07-00, 269.631149
2014-05-10-08-00, 269.666623
2014-05-10-09-00, 269.521175
2014-05-10-10-00, 268.882750
2014-05-10-11-00, 268.729656
2014-05-10-12-00, 268.889829
2014-05-10-13-00, 268.229740
2014-05-10-14-00, 268.870639
2014-05-10-15-00, 268.863618
2014-05-10-16-00, 268.935202
2014-05-10-17-00, 268.441258
2014-05-10-18-00, 268.689372
2014-05-10-19-00, 268.555083
2014-05-10-20-00, 269.204955
2014-05-10-21-00, 269.882611
2014-05-10-22-00, 271.010707
2014-05-10-23-00, 270.714488
2014-05-11-00-00, 265.925546
2014-05-11-01-00, 265.825177
2014-05-11-02-00, 265.639795
2014-05-11-03-00, 265.895831
2014-05-11-04-00, 265.291030
2014-05-11-05-00, 264.995850
2014-05-11-06-00, 265.825759
2014-05-11-07-00, 263.593599
2014-05-11-08-00, 263.010368
2014-05-11-09-00, 262.452231
2014-05-11-10-00, 262.503844
2014-05-11-11-00, 262.863149
2014-05-11-12-00, 263.356183
2014-05-11-13-00, 261.011958
2014-05-11-14-00, 260.845961
2014-05-11-15-00, 259.780898
2014-05-11-16-00, 258.017233
2014-05-11-17-00, 258.557686
2014-05-11-18-00, 258.608416
2014-05-11-19-00, 259.365801
2014-05-11-20-00, 259.008641
2014-05-11-21-00, 259.103240
2014-05-11-22-00, 259.848186
2014-05-11-23-00, 260.204010
2014-05-12-00-00, 260.644371
2014-05-12-01-00, 260.233577
2014-05-12-02-00, 259.670946
2014-05-12-03-00, 259.350252
2014-05-12-04-00, 258.742740
2014-05-12-05-00, 260.252772
2014-05-12-06-00, 261.165751
2014-05-12-07-00, 259.629935
2014-05-12-08-00, 259.992026
2014-05-12-09-00, 260.580698
2014-05-12-10-00, 261.283362
2014-05-12-11-00, 261.141255
2014-05-12-12-00, 260.631920
2014-05-12-13-00, 261.985118
2014-05-12-14-00, 262.191567
2014-05-12-15-00, 262.580335
2014-05-12-16-00, 261.991725
2014-05-12-17-00, 261.729664
2014-05-12-18-00, 262.009473
2014-05-12-19-00, 261.222359
2014-05-12-20-00, 261.377382
2014-05-12-21-00, 261.055290
2014-05-12-22-00, 262.198695
2014-05-12-23-00, 261.333736
2014-05-13-00-00, 262.379099
2014-05-13-01-00, 261.153506
2014-05-13-02-00, 261.985798
2014-05-13-03-00, 261.679584
2014-05-13-04-00, 262.679586
2014-05-13-05-00, 260.821023
2014-05-13-06-00, 261.915183
2014-05-13-07-00, 261.740845
2014-05-13-08-00, 261.244496
2014-05-13-09-00, 261.927879
2014-05-13-10-00, 261.786612
2014-05-13-11-00, 259.521677
2014-05-13-12-00, 260.251584
2014-05-13-13-00, 260.920235
2014-05-13-14-00, 260.809464
2014-05-13-15-00, 260.959095
2014-05-13-16-00, 261.794798
2014-05-13-17-00, 261.492968
2014-05-13-18-00, 260.015841
2014-05-13-19-00, 261.176120
2014-05-13-20-00, 260.930401
2014-05-13-21-00, 261.182608
2014-05-13-22-00, 261.157680
2014-05-13-23-00, 261.178721
2014-05-14-00-00, 262.603433
2014-05-14-01-00, 263.063559
2014-05-14-02-00, 263.293548
2014-05-14-03-00, 263.991927
2014-05-14-04-00, 264.157000
2014-05-14-05-00, 264.160497
2014-05-14-06-00, 263.599985
2014-05-14-07-00, 264.019885
2014-05-14-08-00, 264.177007
2014-05-14-09-00, 264.406499
2014-05-14-10-00, 265.703059
2014-05-14-11-00, 265.365763
2014-05-14-12-00, 264.540355
2014-05-14-13-00, 264.312974
2014-05-14-14-00, 264.756940
2014-05-14-15-00, 265.391065
2014-05-14-16-00, 265.054679
2014-05-14-17-00, 265.319011
2014-05-14-18-00, 265.151228
2014-05-14-19-00, 265.496243
2014-05-14-20-00, 266.244646
2014-05-14-21-00, 266.476893
2014-05-14-22-00, 266.077475
2014-05-14-23-00, 265.088089
2014-05-15-00-00, 266.473544
2014-05-15-01-00, 267.100693
2014-05-15-02-00, 266.930084
2014-05-15-03-00, 267.582422
2014-05-15-04-00, 266.306585
2014-05-15-05-00, 267.472524
2014-05-15-06-00, 266.514758
2014-05-15-07-00, 267.016473
2014-05-15-08-00, 267.772167
2014-05-15-09-00, 267.534884
2014-05-15-10-00, 268.207129
2014-05-15-11-00, 268.693174
2014-05-15-12-00, 268.207186
2014-05-15-13-00, 268.056285
2014-05-15-14-00, 268.493513
2014-05-15-15-00, 268.682228
2014-05-15-16-00, 267.762905
2014-05-15-17-00, 267.867348
2014-05-15-18-00, 267.498334
2014-05-15-19-00, 266.734248
2014-05-15-20-00, 266.947817
2014-05-15-21-00, 267.151581
2014-05-15-22-00, 266.972070
2014-05-15-23-00, 267.197138
2014-05-16-00-00, 265.546182
2014-05-16-01-00, 264.906831
2014-05-16-02-00, 264.804309
2014-05-16-03-00, 265.373960
2014-05-16-04-00, 264.627776
2014-05-16-05-00, 267.624278
2014-05-16-06-00, 266.366639
2014-05-16-07-00, 266.022233
2014-05-16-08-00, 267.243747
2014-05-16-09-00, 266.216222
2014-05-16-10-00, 266.682159
2014-05-16-11-00, 267.055241
2014-05-16-12-00, 266.701633
2014-05-16-13-00, 267.434700
2014-05-16-14-00, 267.352968
2014-05-16-15-00, 267.462854
2014-05-16-16-00, 266.635698
2014-05-16-17-00, 267.201406
2014-05-16-18-00, 267.308509
2014-05-16-19-00, 267.363729
2014-05-16-20-00, 266.963463
2014-05-16-21-00, 266.240825
2014-05-16-22-00, 266.674578
2014-05-16-23-00, 267.583764
2014-05-17-00-00, 270.104343
2014-05-17-01-00, 265.974457
2014-05-17-02-00, 266.791852
2014-05-17-03-00, 265.949464
2014-05-17-04-00, 266.315122
2014-05-17-05-00, 267.293306
2014-05-17-06-00, 267.061787
2014-05-17-07-00, 267.953144
2014-05-17-08-00, 266.411247
2014-05-17-09-00, 267.280579
2014-05-17-10-00, 266.696873
2014-05-17-11-00, 267.527802
2014-05-17-12-00, 267.753749
2014-05-17-13-00, 267.086240
2014-05-17-14-00, 267.988827
2014-05-17-15-00, 267.478928
2014-05-17-16-00, 267.160456
2014-05-17-17-00, 267.622494
2014-05-17-18-00, 267.278276
2014-05-17-19-00, 267.191552
2014-05-17-20-00, 267.718363
2014-05-17-21-00, 267.386662
2014-05-17-22-00, 267.483943
2014-05-17-23-00, 267.229322
2014-05-18-00-00, 267.374059
2014-05-18-01-00, 267.089828
2014-05-18-02-00, 267.976741
2014-05-18-03-00, 267.236151
2014-05-18-04-00, 267.688653
2014-05-18-05-00, 267.190518
2014-05-18-06-00, 266.903694
2014-05-18-07-00, 266.946761
2014-05-18-08-00, 267.225680
2014-05-18-09-00, 266.875954
2014-05-18-10-00, 267.197596
2014-05-18-11-00, 267.081162
2014-05-18-12-00, 266.980213
2014-05-18-13-00, 267.012386
2014-05-18-14-00, 267.275394
2014-05-18-15-00, 266.671120
2014-05-18-16-00, 266.882041
2014-05-18-17-00, 266.519505
2014-05-18-18-00, 266.497806
2014-05-18-19-00, 266.028048
2014-05-18-20-00, 266.288216
2014-05-18-21-00, 266.395503
2014-05-18-22-00, 266.399187
2014-05-18-23-00, 266.659370
2014-05-19-00-00, 265.430810
2014-05-19-01-00, 265.829502
2014-05-19-02-00, 266.119577
2014-05-19-03-00, 266.487592
2014-05-19-04-00, 266.060991
2014-05-19-05-00, 266.372905
2014-05-19-06-00, 266.514672
2014-05-19-07-00, 266.199820
2014-05-19-08-00, 266.023919
2014-05-19-09-00, 265.778262
2014-05-19-10-00, 265.364746
2014-05-19-11-00, 265.268873
2014-05-19-12-00, 265.868801
2014-05-19-13-00, 266.511109
2014-05-19-14-00, 265.938182
2014-05-19-15-00, 266.244857
2014-05-19-16-00, 266.501303
2014-05-19-17-00, 266.603624
2014-05-19-18-00, 267.141115
2014-05-19-19-00, 266.746982
2014-05-19-20-00, 267.203478
2014-05-19-21-00, 266.378898
2014-05-19-22-00, 267.045477
2014-05-19-23-00, 266.611728
2014-05-20-00-00, 267.892888
2014-05-20-01-00, 267.603103
2014-05-20-02-00, 270.332837
2014-05-20-03-00, 272.448609
2014-05-20-04-00, 271.573740
2014-05-20-05-00, 271.417020
2014-05-20-06-00, 271.609855
2014-05-20-07-00, 272.281164
2014-05-20-08-00, 272.352016
2014-05-20-09-00, 271.237309
2014-05-20-10-00, 271.250016
2014-05-20-11-00, 272.542814
2014-05-20-12-00, 271.991304
2014-05-20-13-00, 272.471297
2014-05-20-14-00, 275.223550
2014-05-20-15-00, 279.243293
2014-05-20-16-00, 283.956226
2014-05-20-17-00, 285.920595
2014-05-20-18-00, 284.921383
2014-05-20-19-00, 286.253315
2014-05-20-20-00, 285.150360
2014-05-20-21-00, 283.416683
2014-05-20-22-00, 284.660463
2014-05-20-23-00, 285.513542
2014-05-21-00-00, 293.225517
2014-05-21-01-00, 293.726734
2014-05-21-02-00, 292.091921
2014-05-21-03-00, 292.263480
2014-05-21-04-00, 293.783203
2014-05-21-05-00, 292.335908
2014-05-21-06-00, 291.512810
2014-05-21-07-00, 293.498812
2014-05-21-08-00, 292.827359
2014-05-21-09-00, 292.333379
2014-05-21-10-00, 292.634269
2014-05-21-11-00, 292.910741
2014-05-21-12-00, 292.694197
2014-05-21-13-00, 292.114815
2014-05-21-14-00, 291.960364
2014-05-21-15-00, 291.976574
2014-05-21-16-00, 291.974838
2014-05-21-17-00, 292.840006
2014-05-21-18-00, 292.749759
2014-05-21-19-00, 293.129242
2014-05-21-20-00, 293.219394
2014-05-21-21-00, 292.707281
2014-05-21-22-00, 292.232993
2014-05-21-23-00, 292.709693
2014-05-22-00-00, 293.157324
2014-05-22-01-00, 292.562691
2014-05-22-02-00, 293.157904
2014-05-22-03-00, 293.911598
2014-05-22-04-00, 292.965962
2014-05-22-05-00, 293.810748
2014-05-22-06-00, 298.590950
2014-05-22-07-00, 300.865679
2014-05-22-08-00, 303.345580
2014-05-22-09-00, 300.461542
2014-05-22-10-00, 300.755567
2014-05-22-11-00, 299.038897
2014-05-22-12-00, 300.441374
2014-05-22-13-00, 302.786983
2014-05-22-14-00, 302.529973
2014-05-22-15-00, 302.184776
2014-05-22-16-00, 303.056453
2014-05-22-17-00, 304.420170
2014-05-22-18-00, 304.250772
2014-05-22-19-00, 304.285588
2014-05-22-20-00, 304.506642
2014-05-22-21-00, 305.267181
2014-05-22-22-00, 306.912043
2014-05-22-23-00, 306.635650
2014-05-23-00-00, 316.877520
2014-05-23-01-00, 317.100883
2014-05-23-02-00, 314.174748
2014-05-23-03-00, 313.334122
2014-05-23-04-00, 313.499942
2014-05-23-05-00, 314.404054
2014-05-23-06-00, 315.295880
2014-05-23-07-00, 314.813502
2014-05-23-08-00, 315.061868
2014-05-23-09-00, 316.214862
2014-05-23-10-00, 317.190004
2014-05-23-11-00, 317.875686
2014-05-23-12-00, 318.191700
2014-05-23-13-00, 319.511149
2014-05-23-14-00, 316.063201
2014-05-23-15-00, 316.463760
2014-05-23-16-00, 312.675871
2014-05-23-17-00, 313.223016
2014-05-23-18-00, 314.425402
2014-05-23-19-00, 314.836792
2014-05-23-20-00, 314.965809
2014-05-23-21-00, 314.622132
2014-05-23-22-00, 314.700653
2014-05-23-23-00, 312.103687
2014-05-24-00-00, 311.932930
2014-05-24-01-00, 310.567135
2014-05-24-02-00, 310.359756
2014-05-24-03-00, 309.112859
2014-05-24-04-00, 310.623970
2014-05-24-05-00, 311.511563
2014-05-24-06-00, 312.710597
2014-05-24-07-00, 313.020799
2014-05-24-08-00, 313.031352
2014-05-24-09-00, 311.507121
2014-05-24-10-00, 311.099583
2014-05-24-11-00, 310.127645
2014-05-24-12-00, 310.571936
2014-05-24-13-00, 311.013658
2014-05-24-14-00, 311.267212
2014-05-24-15-00, 309.996526
2014-05-24-16-00, 310.721138
2014-05-24-17-00, 310.999349
2014-05-24-18-00, 312.238895
2014-05-24-19-00, 311.753503
2014-05-24-20-00, 313.498671
2014-05-24-21-00, 312.853434
2014-05-24-22-00, 313.425578
2014-05-24-23-00, 312.251631
2014-05-25-00-00, 323.882271
2014-05-25-01-00, 323.935383
2014-05-25-02-00, 324.981283
2014-05-25-03-00, 325.956413
2014-05-25-04-00, 330.074877
2014-05-25-05-00, 335.980515
2014-05-25-06-00, 336.809229
2014-05-25-07-00, 340.840211
2014-05-25-08-00, 341.860296
2014-05-25-09-00, 343.947825
2014-05-25-10-00, 338.856254
2014-05-25-11-00, 338.968972
2014-05-25-12-00, 338.977211
2014-05-25-13-00, 338.779882
2014-05-25-14-00, 340.453674
2014-05-25-15-00, 340.255395
2014-05-25-16-00, 339.904847
2014-05-25-17-00, 342.745190
2014-05-25-18-00, 342.936955
2014-05-25-19-00, 340.608003
2014-05-25-20-00, 341.552323
2014-05-25-21-00, 340.434270
2014-05-25-22-00, 339.531587
2014-05-25-23-00, 341.541373
2014-05-26-00-00, 340.922426
2014-05-26-01-00, 346.100631
2014-05-26-02-00, 349.902810
2014-05-26-03-00, 345.124323
2014-05-26-04-00, 346.870492
2014-05-26-05-00, 349.950521
2014-05-26-06-00, 348.458843
2014-05-26-07-00, 348.307640
2014-05-26-08-00, 347.161269
2014-05-26-09-00, 345.307165
2014-05-26-10-00, 344.909459
2014-05-26-11-00, 344.914546
2014-05-26-12-00, 344.204559
2014-05-26-13-00, 345.232850
2014-05-26-14-00, 346.299305
2014-05-26-15-00, 346.337553
2014-05-26-16-00, 345.259137
2014-05-26-17-00, 345.204583
2014-05-26-18-00, 346.788036
2014-05-26-19-00, 346.516462
2014-05-26-20-00, 345.384875
2014-05-26-21-00, 345.628537
2014-05-26-22-00, 345.826320
2014-05-26-23-00, 347.780738
2014-05-27-00-00, 343.046836
2014-05-27-01-00, 344.457748
2014-05-27-02-00, 343.829629
2014-05-27-03-00, 343.446157
2014-05-27-04-00, 345.923969
2014-05-27-05-00, 344.664411
2014-05-27-06-00, 343.987551
2014-05-27-07-00, 338.990664
2014-05-27-08-00, 334.841626
2014-05-27-09-00, 331.857656
2014-05-27-10-00, 335.301262
2014-05-27-11-00, 334.558597
2014-05-27-12-00, 336.038577
2014-05-27-13-00, 334.519008
2014-05-27-14-00, 334.274020
2014-05-27-15-00, 335.959082
2014-05-27-16-00, 338.559392
2014-05-27-17-00, 342.025759
2014-05-27-18-00, 341.884294
2014-05-27-19-00, 342.007184
2014-05-27-20-00, 341.033201
2014-05-27-21-00, 340.491978
2014-05-27-22-00, 338.663071
2014-05-27-23-00, 338.435343
2014-05-28-00-00, 344.093529
2014-05-28-01-00, 346.687900
2014-05-28-02-00, 347.380116
2014-05-28-03-00, 346.204383
2014-05-28-04-00, 345.254894
2014-05-28-05-00, 346.533322
2014-05-28-06-00, 346.881666
2014-05-28-07-00, 346.425127
2014-05-28-08-00, 343.991340
2014-05-28-09-00, 344.732146
2014-05-28-10-00, 344.184658
2014-05-28-11-00, 344.076953
2014-05-28-12-00, 342.872106
2014-05-28-13-00, 342.138760
2014-05-28-14-00, 344.929459
2014-05-28-15-00, 345.524845
2014-05-28-16-00, 345.136999
2014-05-28-17-00, 344.523918
2014-05-28-18-00, 344.426108
2014-05-28-19-00, 343.739645
2014-05-28-20-00, 343.888892
2014-05-28-21-00, 343.570263
2014-05-28-22-00, 345.917487
2014-05-28-23-00, 347.260009
2014-05-29-00-00, 345.354096
2014-05-29-01-00, 344.377350
2014-05-29-02-00, 342.320090
2014-05-29-03-00, 339.673650
2014-05-29-04-00, 339.964655
2014-05-29-05-00, 340.812132
2014-05-29-06-00, 340.566979
2014-05-29-07-00, 340.469272
2014-05-29-08-00, 340.213233
2014-05-29-09-00, 339.970492
2014-05-29-10-00, 338.575797
2014-05-29-11-00, 339.264397
2014-05-29-12-00, 340.381589
2014-05-29-13-00, 341.080358
2014-05-29-14-00, 341.292038
2014-05-29-15-00, 341.466288
2014-05-29-16-00, 340.478207
2014-05-29-17-00, 339.906765
2014-05-29-18-00, 339.923327
2014-05-29-19-00, 341.077080
2014-05-29-20-00, 340.241776
2014-05-29-21-00, 340.696562
2014-05-29-22-00, 340.888821
2014-05-29-23-00, 341.320941
2014-05-30-00-00, 342.781312
2014-05-30-01-00, 343.730470
2014-05-30-02-00, 343.878270
2014-05-30-03-00, 343.713624
2014-05-30-04-00, 342.659891
2014-05-30-05-00, 342.698515
2014-05-30-06-00, 340.982655
2014-05-30-07-00, 341.996523
2014-05-30-08-00, 341.960388
2014-05-30-09-00, 348.704714
2014-05-30-10-00, 353.017586
2014-05-30-11-00, 351.609474
2014-05-30-12-00, 356.323402
2014-05-30-13-00, 358.164142
2014-05-30-14-00, 358.451128
2014-05-30-15-00, 356.496691
2014-05-30-16-00, 357.913203
2014-05-30-17-00, 358.059962
2014-05-30-18-00, 357.898790
2014-05-30-19-00, 358.084119
2014-05-30-20-00, 358.658736
2014-05-30-21-00, 360.786823
2014-05-30-22-00, 363.184747
2014-05-30-23-00, 361.922321
2014-05-31-00-00, 368.864544
2014-05-31-01-00, 367.888013
2014-05-31-02-00, 366.755255
2014-05-31-03-00, 368.532882
2014-05-31-04-00, 369.705550
2014-05-31-05-00, 371.065129
2014-05-31-06-00, 370.676937
2014-05-31-07-00, 371.271174
2014-05-31-08-00, 370.996507
2014-05-31-09-00, 371.309628
2014-05-31-10-00, 370.261164
2014-05-31-11-00, 370.138670
2014-05-31-12-00, 371.529907
2014-05-31-13-00, 370.471205
2014-05-31-14-00, 370.159566
2014-05-31-15-00, 370.217407
2014-05-31-16-00, 370.100094
